SMILES,pIC50
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)N4CCC(CCO)CC4,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)N4C[C@@H](O)CCC4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)N4C[C@H](O)CCC4,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)N4C[C@H](O)CCC4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)N4C[C@@H](O)CCC4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)N4CC5=C(CC4)NN=C5,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)N4C[C@H](C(N)=O)CCC4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)N4C[C@@H](C(N)=O)CCC4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)N4CCCC4,7.0
N(C=1N2C(N=C(NC(=O)C3=CC=C(C(C)(C)O)C=C3)C1)=CC=N2)C4CC4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)N4CC5=C(CC4)NC=NC5=O,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)N4CC=5N(CC4)C=NN5,6.0
C(N)(=O)[C@H]1N(C=2N3C(N=C(NC(=O)C4=CC=C(C(C)(C)O)C=C4)C2)=CC=N3)CCC1,6.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)N4CCC(=O)NCC4,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC(C)=N3)C4=CC(CO)=CC=C4,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)C4=CC(CCCO)=CC=C4,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC(C)=N3)C4=CC(CO)=C(F)C=C4,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)C4=CC(CO)=CC=C4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)C4=CC(CO)=CC=C4,7.0
N(C(=O)C1=CC=C(C(C(F)(F)F)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)C4=CC(CO)=CC=C4,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)C4=CC=C(S(C)(=O)=O)C=C4,6.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)C4=CC=C(OC)C=C4,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)C4=CC(CCO)=CC=C4,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)C4=CC(C(C)=O)=CC=C4,6.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)C=4C=CC(OC)=NC4,6.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)C=4C=CC(NC(C)=O)=NC4,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)C4=CC(OC)=CC=C4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)C4=CC=CC=C4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)C=4C=COC4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)C4=CC=C(OC)C=C4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)C4=CC(CC#N)=CC=C4,7.0
N(C(=O)C1=CC=C(C(CO)(C)C)C=C1)C=2C=C(N3C(N2)=CC(C)=N3)C4=CC=CC=C4,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)C4=CC(CC#N)=CC=C4,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)C4=CC=C(C(N)=O)C=C4,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)N4CCOCC4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)N4CCOCC4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)N4CCC(O)CC4,7.0
C(CO)C1N(C=2N3C(N=C(NC(=O)C4=CC=C(C(C)(C)O)C=C4)C2)=CC=N3)CCCC1,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)N4C[C@H](C(O)=O)CCC4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)N4C[C@@H](C(O)=O)CCC4,6.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)N4CCN(S(C)(=O)=O)CC4,7.0
C(O)[C@H]1N(C=2N3C(N=C(NC(=O)C4=CC=C(C(CO)(C)C)C=C4)C2)=CC(C)=N3)CCC1,7.0
N(C(=O)C1=CC=C(C(CO)(C)C)C=C1)C=2C=C(N3C(N2)=CC(C)=N3)N4CC(O)C4,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)N4CC(C(N)=O)CCC4,7.0
C(CO)C1N(C=2N3C(N=C(NC(=O)C4=CC=C(C(C)(C)C)C=C4)C2)=CC=N3)CCCC1,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)N4CCC(O)CC4,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)N4CC(O)CCC4,7.0
N(C)(C)C=1N2C(N=C(NC(=O)C3=CC=C(C(C)(C)C)C=C3)C1)=CC=N2,7.0
N(CCC1=CC=CC=C1)(C)C=2N3C(N=C(NC(=O)C4=CC=C(C(CO)(C)C)C=C4)C2)=CC(C)=N3,6.0
N(C=1N2C(N=C(NC(=O)C3=CC=C(C(C)(C)C)C=C3)C1)=CC=N2)C4CC4,7.0
NC=1C=C(N2C(=CC(C)=N2)N1)C3=CC(CO)=CC=C3,6.0
NC=1C=C(N2C(N1)=CC=N2)C3=CC=C(C)C=C3,6.0
NC=1C=C(N2C(N1)=CC=N2)C3=CC=CS3,6.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC(C)=N3)C4=CC=CC=C4,7.0
CC1=NN2C(=CC(NC(=O)C3=CC=C(C(C)(C)O)C=C3)=NC2=C1)N4C[C@H](O)CC4,7.0
N(C(=O)C=1C=CC(C(C)(C)O)=NC1)C=2C=C(N3C(N2)=CC(C)=N3)C4=CC=CC=C4,7.0
CC1=NN2C(=CC(NC(=O)C=3C=CC(C(C)(C)O)=NC3)=NC2=C1)C4=CC=C(OC)C=C4.C(C(O)=O)(F)(F)F,7.0
N(C(=O)[C@H]1[C@@H](C1)C2=CC=CC=C2)C=3C=C(N4C(N3)=CC(C)=N4)C5=CC=CC=C5,7.0
N(C(=O)[C@H]1[C@@H](C1)C2=CC=CC=C2)C=3C=C(N4C(N3)=CC(C)=N4)N5CCC(NC(C)=O)CC5,7.0
C(C=1N2C(=NN1)SCC(=N2)C3=CC=CC=C3)C4=CC(OC)=C(OC)C(OC)=C4,6.52288
N(C(=O)C1=CC=C(C=C1)C2CC2)C=3SC=4C(N3)=CC=C(N4)C=5C=NNC5,6.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2SC=3C(N2)=CC=C(N3)N4C=CN=C4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2SC=3C(N2)=CC=C(N3)N4CCCC4,6.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2SC=3C(N2)=CC=C(N3)C=4C=NNC4,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2SC=3C(N2)=CC=C(N3)C=4C=CN=CC4,7.0
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2SC=3C(N2)=CC=C(N3)N4C=CN=C4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2SC=3C(N2)=CC=C(N3)C=4C=NNC4,7.0
N(C(=O)C1=CC=C(C(CO)(C)C)C=C1)C=2SC=3C(N2)=CC=C(N3)C=4C=NNC4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2SC=3C(N2)=CC=C(N3)C=4C(C)=NNC4C,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2SC=3C(N2)=CC=C(N3)C=4C(C)=NNC4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2SC=3C(N2)=CC=C(N3)C=4C=NN(C)C4,7.0
N(C(=O)C1=CC=C(C(OC)=O)C=C1)C=2SC=3C(N2)=CC=C(N3)C=4C(C)=NNC4,6.0
N(C(=O)C1=CC=C(C(CO)(C)C)C=C1)C=2SC=3C(N2)=CC=C(N3)C=4C(C)=NNC4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2SC=3C(N2)=CC=C(N3)N4C(CC)=NC=C4,6.0
N(C(=O)C1=CC=C(C(CO)(C)C)C=C1)C=2SC=3C(N2)=CC=C(N3)C=4C(C)=CN=CC4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2SC=3C(N2)=CC=C(N3)C=4C=CN=CC4,6.50864
N(C(=O)C1=CC=C(C(CO)(C)C)C=C1)C=2SC=3C(N2)=CC=C(N3)C=4C=CC(=O)NC4,7.0
N(C(=O)C1=CC=C(C(CO)(C)C)C=C1)C=2SC=3C(N2)=CC=C(N3)C=4C=CN=CC4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2SC=3C(N2)=CC=C(N3)C=4C=CC(=O)NC4,7.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2SC=3C(N2)=CC=C(N3)N4CC[C@@H](O)C4,6.0
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2SC=3C(N2)=CC=C(N3)N4CCCCC4,6.0
S(NC(C)(C)C)(=O)(=O)C1=CC(C2=CC=3N(C=C2)N=C(N)N3)=CN=C1,5.0
C(CC(O)=O)(C(O)=O)N1C(=O)\C(=C\C=2OC(=CC2)C3=CC=C(Br)C=C3)\SC1=S,5.55284
C(=C\1/C(=O)N(CC(O)=O)C(=S)S1)\C=2C=CN=CC2,4.48149
C[C@H]1N(C=2C=C(N=C(NC)N2)C=3C=C4C(=CC3)C(N)=NN4)C[C@@H](C(NC5CCCCC5)=O)CC1,4.56029
NC=1C=2C(=CC(=CC2)C3=NC(N)=NC=C3)NN1,5.24489
C(=O)(N1CC=2C(=CC=C(C2)C=3C=CC(N)=NC3)OCC1)C4=C(C)C(F)=C(S(C)(=O)=O)C=C4,5.0
O=C1C=2[C@H](C=3C(=C(C(OCC)=O)NC3)NC2CCC1)C4=CC(OC=5NC=6C(N5)=CC=CC6)=CC=C4,5.0
N(C1=C(C=CC=N1)C=2N=C(NC3=CC=C(OC)C=C3)N=CN2)C4=CC(NC(=O)C=5C=C(N=CC5)N6CCOCC6)=CC=C4C,6.0
N(C1=C(C=CC=N1)C=2N=C(NC3=CC=C(OC)C=C3)N=CN2)C4=CC(NC(=O)C5=CC(=CC(C(F)(F)F)=C5)N6C=C(C)N=C6)=CC=C4C,6.0
N(C1=C(C=CC=N1)C=2C=C(NC3=CC=C(OC)C=C3)N=CN2)C4=CC(NC(=O)C5=CC(C(F)(F)F)=CC=C5)=CC=C4C,6.0
N(C1=C(C=CC=N1)C=2N=C(NC3=CC=C(OCCNC(COCCOCCOCCOCCN)=O)C=C3)N=CN2)C4=CC(NC(=O)C5=CC(C(F)(F)F)=CC=C5)=CC=C4C,5.0
N(C1=C(C=CC=N1)C=2C=C(NC3=CC=C(OCCNC(COCCOCCOCCOCCN)=O)C=C3)N=CN2)C4=CC(NC(=O)C5=CC(C(F)(F)F)=CC=C5)=CC=C4C,5.0
N(C(=O)C1=CC(=CC=N1)N2C=C(N=C2)C3CC3)C=4C=C(C=5N(C=NN5)C6CC6)C=CC4,8.5376
N(C(=O)C1=CC(=CC=N1)N2C=C(N=C2)C3CC3)C=4C=C(C=5N(C=NN5)C6CC6)C=CC4,8.5376
N(C(=O)C1=CC(=CC=N1)N2C=C(N=C2)C3CC3)C=4C=C(C=5N(C=NN5)C6CC6)C=CC4,8.13077
N(C(=O)C1=CC(=CC=N1)N2C=C(N=C2)C3CC3)C=4C=C(C=5N(C=NN5)C6CC6)C=CC4,8.54212
N(C(=O)C1=CC(=CC=N1)N2C=C(CC)N=C2)C=3C=C(C=4N(C=NN4)C5CC5)C=CC3,4.53018
N(C(=O)C1=CC(=CC=N1)N2C=C(C)N=C2)C3=NC(C=4N(C=NN4)C5CC5)=CC=C3,6.1549
N(C(=O)C1=CC(=C(C)C=C1)N2C=C(N=C2)C3CC3)C4=NC(C=5N(C=NN5)C6CC6)=CC=C4,8.18709
N(C(=O)C1=CC(=C(C)C=C1)N2C=C(N=C2)C3CC3)C4=NC(C=5N(C=NN5)C6CC6)=CC=C4,7.74473
N(C(=O)C1=CC(=CC=N1)N2C=C(C(C)C)N=C2)C=3C=C(C=4N(C=NN4)C5CC5)C=CC3,5.20066
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(=CC=C3)N4C=C(N=C4)C5CC5)C=CC2)=NN=C1,8.30103
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(=CC=C3)N4C=C(N=C4)C5CC5)C=CC2)=NN=C1,8.46852
N(C(=O)C1=CC(=CC=N1)C=2C=CC(CCC)=NC2)C=3C=C(C=4N(C=NN4)C5CC5)C=CC3,4.82391
C(NC=1N=C(C=CC1)C=2N(C=NN2)C3CC3)(=O)C4=CC(N5C6=C(N=C5)CCCC6)=CC=N4,5.1549
C(F)(F)(F)C1C2=C(N(C=N2)C=3C=C(C(NC4=CC(=CC=C4)C=5N(C=NN5)C6CC6)=O)N=CC3)CCN1C,4.87615
O=C1C2=C(C=3C=4C(=NC(=CC4)C=5C=CC(C)=NC5)C=CC3S2)NC[C@@H](C)N1,7.22185
N(C(=O)C1=CC=C([C@@](CO)(C)O)C=C1)C=2C=C(N3C(N2)=CC(C)=N3)C4=CC=CC=C4,7.30103
N(C(=O)C1=CC=C([C@](CO)(C)O)C=C1)C=2C=C(N3C(N2)=CC(C)=N3)C4=CC=CC=C4,7.30103
C(NC1=CN(CC)N=C1)(=O)C=2C=COC2,3.30103
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC(C)=N3)C4=CC(CCCO)=CC=C4,7.0
BrC1=C2C(=C(Br)C(Br)=C1Br)N=C(NCCCN)N2,6.88606
CN1C=2C(C=C(S(=O)(=O)C3=C(F)C=C(F)C=C3)C1=O)=CN=C(NC=4C=C5C(=CC4)NC=C5)N2,5.0
C(N1C=2C(C=C1)=CN=C(NC(=O)C3=CC=C(C(C)(C)O)C=C3)C2)C4CC4,6.62525
C(N1C=2C(C(Br)=C1)=CN=C(NC(=O)C3=CC=C(C(C)(C)O)C=C3)C2)C4CC4,7.20761
C(C)N1C=2C(C(Br)=C1)=CN=C(NC(=O)C3=CC=C(C(C)(C)O)C=C3)C2,8.09691
C(C)N1C=2C(C(C)=C1)=CN=C(NC(=O)C3=CC=C(C(C)(C)O)C=C3)C2,7.69897
C(C)N1C=2C(C=C1)=CN=C(NC(=O)C3=CC=C([C@@](CO)(C)O)C=C3)C2,7.19382
C(C)N1C=2C(C(Cl)=C1)=CN=C(NC(=O)C3=CC=C([C@@](CO)(C)O)C=C3)C2,7.79588
BrC=1C=2C(=CC(NC(=O)C3=CC=C(C(C)(C)O)C=C3)=NC2)N(C)C1,8.0
BrC=1C=2C(=CC(NC(=O)C3=CC=C([C@@](CO)(C)O)C=C3)=NC2)N(C)C1,7.69897
N(C(=O)C1=CC=C([C@@](CO)(C)O)C=C1)C=2C=C3N(C=CC3=CN2)C4CC4,6.66959
C(C)N1C=2C(C(C)=C1)=CN=C(NC(=O)C3=CC=C([C@@](CO)(C)O)C=C3)C2,7.76955
CC=1C=2C(=CC(NC(=O)C3=CC=C(C(C)(C)O)C=C3)=NC2)N(C)C1,7.5376
C(C)N1C=2C(C(Br)=C1)=CN=C(NC(=O)C3=CC=C([C@@](CO)(C)O)C=C3)C2,8.0
C(S(C)(=O)=O)N1C=2C(C=C1)=CN=C(NC(=O)C3=CC=C(C(C)(C)O)C=C3)C2,4.90497
BrC1=CN(C=2C1=CN=C(NC(=O)C3=CC=C([C@@](CO)(C)O)C=C3)C2)C4CC4,8.1549
ClC1=CN(C=2C1=CN=C(NC(=O)C3=CC=C([C@@](CO)(C)O)C=C3)C2)C4CC4,8.22185
ClC=1C=2C(=CC(NC(=O)C3=CC=C(C(C)(C)O)C=C3)=NC2)N(C)C1,7.74473
CN1C=2C(=CN=C(NC(=O)C3=CC=C(C(C)(C)O)C=C3)C2)C(Cl)=C1Cl,6.83565
C(C)N1C=2C(C(Cl)=C1)=CN=C(NC(=O)C3=CC=C([C@](CO)(C)O)C=C3)C2,7.92082
C(C)N1C=2C(=CN=C(NC(=O)C3=CC(C)=C([C@@](CO)(C)O)C=C3)C2)C=C1,6.27737
ClC1=CN(C=2C1=CN=C(NC(=O)C3=CC=C(C(CO)(C)C)C=C3)C2)C4CC4,7.79588
ClC=1C=2C(=CC(NC(=O)C3=CC=C([C@](CO)(C)O)C=C3)=NC2)N(C)C1,7.42022
ClC=1C=2C(=CC(NC(=O)C3=CC=C([C@@](CO)(C)O)C=C3)=NC2)N(C)C1,7.72125
ClC=1C=2C(=CC(NC(=O)C3=CC=C([C@@](CO)(C)O)C=C3)=NC2)N(C)C1Cl,6.91364
C(C)N1C=2C(C(Cl)=C1)=CN=C(NC(=O)C3=CC(C)=C([C@@](CO)(C)O)C=C3)C2,7.38722
S(C)(=O)(=O)C1=C(C2=NC(=NC(=C2)C3=CC=C(NC(NC4CC4)=O)C=C3)N5[C@@H](C)COCC5)C=CC=C1,5.0
S(C)(=O)(=O)C1=C(C2=NC(=NC(=C2)C3=CC=C(NC(NC4CC4)=O)C=C3)N5[C@@H](C)COCC5)C=C(F)C=C1,5.0
S(C)(=O)(=O)C1=C(C=C(F)C=C1)C2=NC(=NC(=C2)C3=CC=C(NC(N[C@@H]4[C@@H](O)CCC4)=O)C=C3)N5[C@@H](C)COCC5,5.0
[C@@H](C(F)(F)F)(C)N1C(=NN=C1)C2=NC(NC(=O)C3=CC(=CC=N3)N4C=C(N=C4)C5CC5)=CS2,6.284
O(C=1C2=C(C=C(OC)C(OC)=C2)N=CC1)C3=CC=C(NC(=O)C4=CC=5C(NC4=O)=CC=CC5)C=C3,6.0
O(C=1C2=C(C=C(OCCN3CCOCC3)C(OC)=C2)N=CC1)C4=C(F)C=C(NC(=O)C=5C(=O)C=6C(NC5)=CC=CC6)C=C4,6.0
O(C=1C2=C(C=C(OC)C(OC)=C2)N=CC1)C3=CC=C(NC(=O)C=4C(=O)C=5C(N(CC)C4)=CC=C(F)C5)C=C3,6.0
O(C=1C2=C(C=C(OCCN3CCOCC3)C(OC)=C2)N=CC1)C4=C(F)C=C(NC(=O)C=5C(=O)C=6C(NC5)=CC=CC6)C=C4.Cl,6.0
C(C)(C)N1C=2C(C(=O)C(C(NC3=CC=C(OC=4C5=C(C=C(OC)C(OC)=C5)N=NC4)C=C3)=O)=C1)=CC=CC2,8.22185
C(C)(C)N1C=2C(C(=O)C(C(NC3=CC=C(OC=4C5=C(C=C(OC)C(OC)=C5)N=NC4)C=C3)=O)=C1)=CC=CC2,6.06098
C(C)(C)N1C=2C(C(=O)C(C(NC3=CC=C(OC=4C5=C(C=C(OC)C(OC)=C5)N=NC4)C=C3)=O)=C1)=CC=CC2,6.0
C(C)(C)N1C=2C(C(=O)C(C(NC3=CC=C(OC=4C5=C(C=C(OC)C(OC)=C5)N=NC4)C=C3)=O)=C1)=CC=CC2,8.22185
C(C)(C)N1C=2C(C(=O)C(C(NC3=CC=C(OC=4C5=C(C=C(OC)C(OC)=C5)N=CC4)C=C3)=O)=C1)=CC=CC2,8.22185
C(C)(C)N1C=2C(C(=O)C(C(NC3=CC=C(OC=4C5=C(C=C(OC)C(OC)=C5)N=CC4)C=C3)=O)=C1)=CC=CC2,6.55752
C(C)(C)N1C=2C(C(=O)C(C(NC3=CC=C(OC=4C5=C(C=C(OC)C(OC)=C5)N=CC4)C=C3)=O)=C1)=CC=CC2,6.0
C(C)(C)N1C=2C(C(=O)C(C(NC3=CC=C(OC=4C5=C(C=C(OC)C(OC)=C5)N=CC4)C=C3)=O)=C1)=CC=CC2,8.22185
C(C)(C)N1C=2C(C(=O)C(C(NC3=CC=C(OC=4C5=C(C=C(OC)C(OC)=C5)N=NC4)C=C3)=O)=C1)=CC=NC2,6.0
C(NCC=1C=CN=CC1)(=O)C2=C(OC=N2)C3=CC=C(OC)C=C3,5.0
N(C(=O)C1=CC=CC=C1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C1=CC=CC=C1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C1=CC=CC=C1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C1=CC(OC)=CC=C1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C1=CC(OC)=CC=C1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C1=CC(OC)=CC=C1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C1=CC(N(C)C)=CC=C1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C1=CC(N(C)C)=CC=C1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C1=CC(N(C)C)=CC=C1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C1=CC=C(N(C)C)C=C1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C1=CC=C(N(C)C)C=C1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C1=CC=C(N(C)C)C=C1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C1=C(N(C)C)C=CC=C1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C1=C(N(C)C)C=CC=C1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C1=C(N(C)C)C=CC=C1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C1=CC(CN(C)C)=CC=C1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2.C(O)=O,5.5
N(C(=O)C1=CC(CN(C)C)=CC=C1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2.C(O)=O,5.5
N(C(=O)C1=CC(CN(C)C)=CC=C1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2.C(O)=O,5.5
N(C(=O)C1=CC(=CC=C1)N2CCCC2)C3CCN(C4=C5C(NC=C5)=NC=N4)CC3,5.5
N(C(=O)C1=CC(=CC=C1)N2CCCC2)C3CCN(C4=C5C(NC=C5)=NC=N4)CC3,5.5
N(C(=O)C1=CC(=CC=C1)N2CCCC2)C3CCN(C4=C5C(NC=C5)=NC=N4)CC3,5.5
N(C(=O)C1=CC(=CC=C1)N2CCOCC2)C3CCN(C4=C5C(NC=C5)=NC=N4)CC3,5.5
N(C(=O)C1=CC(=CC=C1)N2CCOCC2)C3CCN(C4=C5C(NC=C5)=NC=N4)CC3,5.5
N(C(=O)C1=CC(=CC=C1)N2CCOCC2)C3CCN(C4=C5C(NC=C5)=NC=N4)CC3,5.5
N(C(=O)C1=CC=CC=N1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C1=CC=CC=N1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C1=CC=CC=N1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C=1C=CC=NC1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C=1C=CC=NC1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C=1C=CC=NC1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C=1C=CN=CC1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C=1C=CN=CC1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C=1C=CN=CC1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C=1C=C(C)N=CC1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C=1C=C(C)N=CC1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C=1C=C(C)N=CC1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C=1C=CN=NC1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C=1C=CN=NC1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C=1C=CN=NC1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C=1C=NC=NC1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C=1C=NC=NC1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C=1C=NC=NC1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C=1C=C(OC)N=CC1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C=1C=C(OC)N=CC1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C=1C=C(OC)N=CC1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5
N(C(=O)C=1C=C(C)ON1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C=1C=C(C)ON1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
N(C(=O)C=1C=C(C)ON1)C2CCN(C3=C4C(=NC=N3)NC=C4)CC2,5.5
CC=1C2=C(N=CN=C2NC1)N3CCC(NC(=O)C4=CC=CC=C4)CC3,5.5
CC=1C2=C(N=CN=C2NC1)N3CCC(NC(=O)C4=CC=CC=C4)CC3,5.5
CC=1C2=C(N=CN=C2NC1)N3CCC(NC(=O)C4=CC=CC=C4)CC3,5.5
C(C)C=1C2=C(N=CN=C2NC1)N3CCC(NC(=O)C4=CC=CC=C4)CC3,5.5
