SMILES,pIC50,canonical_smiles
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C=5C=C6C(=CC5)C(=O)OC6=O,8.39794,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc5c(c4)C(=O)OC5=O)cc3C2=O)n1
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C2=CN3C(=N2)C=CC(=N3)C=4C=NNC4,7.46852,CC(C)(C)c1ccc(C(=O)Nc2cn3nc(-c4cn[nH]c4)ccc3n2)cc1
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C=3C=C4C(=CN3)CCN(C(=O)C5=CN(N=C5)C6CC6)C4)C=CC2,8.25181,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)c2cnn(C4CC4)c2)C3)n1
C(C)(C)N1C(C2=NC(C=3OC(=CN3)C4=CC5=C(C=C4)C=CC=C5)=CC=C2)=NN=C1,7.30103,CC(C)n1cnnc1-c1cccc(-c2ncc(-c3ccc4ccccc4c3)o2)n1
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2nc3ccccc3[nH]2)n1,6.96,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2nc3ccccc3[nH]2)n1
O=C1C=2C(CN1C(C)C)=CN=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=O)C2,7.25964,CC(C)N1Cc2cnc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1=O
CN(C)C1=CC=CC(=C1)NC2=NC(=C3C(=N2)N(C=N3)C4=CC=CC=C4)NCCC5=CC=C(C=C5)O,1.6985359268567002,CN(C)c1cccc(Nc2nc(NCCc3ccc(O)cc3)c3ncn(-c4ccccc4)c3n2)c1
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=CC(OC=4N=C(C(F)(F)F)C=C(C#N)C4)=CC=C3)C=CC2,6.52288,CC(C)n1cnnc1-c1cccc(NC(=O)c2cccc(Oc3cc(C#N)cc(C(F)(F)F)n3)c2)n1
CC1(C)N2C(=NN=C2CC1)C=3N=C(NC(=O)C4=C(OC)C=C5C(=C4)CN(C(C(CO)(C)C)=O)CC5)C=CC3,8.90309,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnc4n3C(C)(C)CC4)n1)CN(C(=O)C(C)(C)CO)CC2
O=C1N(C=2N=C(C=CC2)C=3N(C(C)C)C=NN3)CCN1C4=CC=C(C(C)N5CCC(C(NC)=O)CC5)C=C4,7.0,CNC(=O)C1CCN(C(C)c2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)cc2)CC1
O=C1N=C2NC(C=3N(C=NN3)CCCCOC=4C1=CC(F)=CC4)=CC=C2,7.0,O=C1N=C2C=CC=C(N2)c2nncn2CCCCOc2ccc(F)cc21
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2SC=3C(N2)=CC=C(N3)N4CCCC4,6.0,CC(C)(O)c1ccc(C(=O)Nc2nc3ccc(N4CCCC4)nc3s2)cc1
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C=3C=C4C(=CN3)CCN(C(OCC)=O)C4)C=CC2,8.25964,CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1
C(OCC)(=O)N1CC=2C(C1)=CN=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=O)C2,7.25964,CCOC(=O)N1Cc2cnc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1
C[C@H]1N2C(=NN=C2CC1)C=3N=C(NC(=O)C=4C=C5C(=CC4F)CCN(C(OCC)=O)C5)C=CC3,8.25181,CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4[C@H](C)CC5)n3)cc2C1
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(=CC=C5F)C=6NN=NN6,8.19382,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4cc(-c5nnn[nH]5)ccc4F)cc3C2=O)n1
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C(O)=O)=C(F)C=C5C,8.33724,Cc1cc(F)c(C(=O)O)cc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)C2
N(CC1=CC=CC=C1)(CC)C2=NC3=C(C=C2)C=CC(C(NC=4N=C(C=CC4)C=5N(C(C)C)C=NN5)=O)=C3,6.0,CCN(Cc1ccccc1)c1ccc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2n1
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C6=C(F)N=CC=C6,6.69897,O=C1c2cc(-c3cccnc3F)ccc2CN1c1cccc(-c2nncn2C2CC2)n1
C(NC1=C2C(C=3N(CCO2)N=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5C[C@H](C)OCC5)N6C=C(N=C6)C7CC7,8.22185,C[C@H]1CN(c2cnc(C(=O)Nc3cccc4c3OCCn3nnnc3-4)cc2-n2cnc(C3CC3)c2)CCO1
C(N(CC)C)(=O)N1CC=2C(C1)=CC=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=O)C2,6.25964,CCN(C)C(=O)N1Cc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1
N(C(=O)C=1C(OC)=NN(C)C1)C2=NC(C=3N(C=NN3)C4CCN(C(OC(C)(C)C)=O)CC4)=CC=C2,7.0,COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2CCN(C(=O)OC(C)(C)C)CC2)n1
CCN1C=C(N=C1)NC(=O)C2=COC=C2,0.3010299956639812,CCn1cnc(NC(=O)c2ccoc2)c1
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C=3C=C4C(=CC3F)CCN(CC5=CC=C(F)C=C5)C4)C=CC2,6.95861,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(Cc2ccc(F)cc2)C3)n1
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C=3C=C4C(=CC3)N=C(S4)N5CCCCC5)C=CC2,8.0,CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3nc(N4CCCCC4)sc3c2)n1
CC(C)N1C=NN=C1C2=NC(=CC=C2)N3CC4=C(C3=O)C=C(C=C4)OCC5CN(CCO5)C,5.199970640755866,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(OCC4CN(C)CCO4)cc3C2=O)n1
C(C)C1=C2N(C(NC3=CC(NC(C=C)=O)=CC=C3)=CC(=N2)N4C(CCO)CCCC4)N=C1,5.96257,C=CC(=O)Nc1cccc(Nc2cc(N3CCCCC3CCO)nc3c(CC)cnn23)c1
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C=6C=CC(OC)=NC6,6.69897,COc1ccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C4CC4)n2)C3)cn1
C1CN(CCN1C2=CC=CC=N2)C3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)NCC6=CC(=CC=C6)C(F)(F)F,1.6987312080339372,FC(F)(F)c1cccc(CNc2nc(N3CCN(c4ccccn4)CC3)nc3c2ncn3-c2ccsc2)c1
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6CCC(SC)CC6)=CC2,6.69897,CSC1CCN(C(=O)c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)CC1
C(C)(C)N1C(C=2N=C(NC(NC3=CC(NS(=O)(=O)C4=CC=CC=C4)=CC=N3)=O)C=CC2)=NN=C1,7.30103,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cc(NS(=O)(=O)c3ccccc3)ccn2)n1
CC(C)(C)C(=O)N(C1=CC=CC=C1)C2=CC=CC(=C2)NC3=NC=C4C=C(C=CC4=N3)C5=CNN=C5,2.0,CC(C)(C)C(=O)N(c1ccccc1)c1cccc(Nc2ncc3cc(-c4cn[nH]c4)ccc3n2)c1
C(C)[C@@H]1N2C(=NN=C2CC1)C=3N=C(NC(=O)C4=CC(=C(C)C=C4F)N5C=C(N=C5)C6CC6)C=CC3,8.30103,CC[C@H]1CCc2nnc(-c3cccc(NC(=O)c4cc(-n5cnc(C6CC6)c5)c(C)cc4F)n3)n21
C(C)(C)N1C(C2=NC(C=3OC(=CN3)C4=CC(=CC=C4)N5C=C(N=C5)C6CC6)=CC=C2)=NN=C1,7.30103,CC(C)n1cnnc1-c1cccc(-c2ncc(-c3cccc(-n4cnc(C5CC5)c4)c3)o2)n1
C(NC=1N=C(C=CC1)C=2N(C(C)C)C=NN2)(=O)C=3C=C4C(N=C(NC5CC5)S4)=CC3F,9.0,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3sc(NC4CC4)nc3cc2F)n1
N(CCC1=CC=CC=C1)(C)C=2N3C(N=C(NC(=O)C4=CC=C(C(CO)(C)C)C=C4)C2)=CC(C)=N3,6.0,Cc1cc2nc(NC(=O)c3ccc(C(C)(C)CO)cc3)cc(N(C)CCc3ccccc3)n2n1
O=C1C2=C(C(CCN1)=C3C(=O)N=C(N)N3)C=C(Br)N2,7.65999,NC1=NC(=O)C(=C2CCNC(=O)c3[nH]c(Br)cc32)N1
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)NC4=CC=CC=C4C5=NC=NN5,1.7161110620239435,c1ccc(-c2ncn[nH]2)c(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1
C(NC=1N=C(SC1)C=2N(C=NN2)C3CC3)(=O)C=4C=C(C(=CN4)N5CC(OC)CC5)N6C=C(N=C6)C7CC7,8.55284,COC1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)C1
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccc(-c3cnn(C)c3)cc2)n1,6.61,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccc(-c3cnn(C)c3)cc2)n1
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C=3C=C4C(=CC3F)N=C(S4)C5CCC5)C=CC2,8.0,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3sc(C4CCC4)nc3cc2F)n1
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C=3C=C4C(=CN3)CCN(C(OCC(F)(F)F)=O)C4)C=CC2,9.0,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)OCC(F)(F)F)C3)n1
[C@@H](CO)(C)N1C(=NN=C1)C=2N=C(NC(NC3=CC(OC)=CC=N3)=O)C=CC2,7.30103,COc1ccnc(NC(=O)Nc2cccc(-c3nncn3[C@@H](C)CO)n2)c1
O=C1N=C2NC(C=3N(C=NN3)C/C=C\COC=4C1=CC=C(C(F)(F)F)C4)=CC=C2,6.25964,O=C1N=C2C=CC=C(N2)c2nncn2C/C=C\COc2cc(C(F)(F)F)ccc21
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6)NCCOC7=CC=CC=C7,1.7757259857057424,c1ccc(OCCNc2nc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc3c2ncn3C2CCCCC2)cc1
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccnc3ccccc23)n1,5.49,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccnc3ccccc23)n1
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C=3C=C4C(=CC3F)CCN(C(=O)C5=CC=CC=N5)C4)C=CC2,6.95861,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)c2ccccn2)C3)n1
C[C@H]1N2C(=NN=C2CC1)C=3N=C(NC(=O)C4=CC(=C(C)C=C4Cl)N5C=C(N=C5)C6CC6)C=CC3,8.08619,Cc1cc(Cl)c(C(=O)Nc2cccc(-c3nnc4n3[C@H](C)CC4)n2)cc1-n1cnc(C2CC2)c1
C(CN)(C)N1C(=NN=C1)C=2N=C(NC(NC3=CC=CC=N3)=O)C=CC2,7.30103,CC(CN)n1cnnc1-c1cccc(NC(=O)Nc2ccccn2)n1
O=C1N(CC2=C1SC(OC)=C2)C=3N=C(C=CC3)C=4N(C=NN4)C5CC5,6.0,COc1cc2c(s1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2
C(C)(C)N1C(C=2N=C(NC(=O)C3=C(OC)C=CC(C(N)=O)=C3)C=CC2)=NN=C1,7.02687,COc1ccc(C(N)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1
O=C1N=C2NC(C=3N(C=NN3)CCCCOC=4C1=CC(CN)=CC4)=CC=C2,7.0,NCc1ccc2c(c1)C(=O)N=C1C=CC=C(N1)c1nncn1CCCCO2
O[C@H]1C=2N(C(=NN2)C=3N=C(NC(=O)C4=CC(=C(C)C=C4F)N5C=C(N=C5)C6CC6)C=CC3)CCC1,8.18243,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnc4n3CCC[C@H]4O)n2)cc1-n1cnc(C2CC2)c1
O=C1Nc2cccc(n2)-c2nncn2CCCCCOc2ccccc21,6.0,O=C1Nc2cccc(n2)-c2nncn2CCCCCOc2ccccc21
C(NC=1N=C(C=CC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C4C(=CC3F)CCN(C(OC5CCCC5)=O)C4,7.25964,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)OC2CCCC2)C3)n1
O=C1N(CC=2C1=CC(OC(C)C)=CC2)C=3N=C(C=CC3)C=4N([C@@H](COC(C)=O)C)N=NN4,6.0,CC(=O)OC[C@@H](C)n1nnnc1-c1cccc(N2Cc3ccc(OC(C)C)cc3C2=O)n1
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6CC(=O)NCC6)=CC2,6.69897,O=C1CN(C(=O)c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)CCN1
CC1=CC(=NC(=N1)N2CCC3=CC=CC=C3C2)NC4=CC=C(C=C4)N5CCOCC5,2.174444067709643,Cc1cc(Nc2ccc(N3CCOCC3)cc2)nc(N2CCc3ccccc3C2)n1
O=C1C2=C3C(=C4C(=C2CN1)C=5C(N4)=CC=CC5)NC=6C3=CC(O)=CC6,6.02503,O=C1NCc2c1c1c3cc(O)ccc3[nH]c1c1[nH]c3ccccc3c21
C(C(F)(F)F)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)N4C=C(N=C4)C5CC5)C=CC2,7.25964,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnnn3C(C)C(F)(F)F)n2)cc1-n1cnc(C2CC2)c1
CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(C=C(C=C5)OCCN6CCOCC6)SC4=N3,2.0,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1
O=C1C=2C(=CC(C)=C(C2)C=3C=CC(C(C)C)=NC3)N=CN1C=4N=C(C=CC4)C=5N(C(C)C)C=NN5,7.30103,Cc1cc2ncn(-c3cccc(-c4nncn4C(C)C)n3)c(=O)c2cc1-c1ccc(C(C)C)nc1
CC1=NC=C(C=C1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CC(=CN=C5)N6CCOCC6,1.7161110620239435,Cc1ccc(-c2ncn(-c3ccc(Nc4nccc(-c5cncc(N6CCOCC6)c5)n4)cc3)n2)cn1
CCCCCOC1=CC=C(C=C1)C2C(=C(C3=CC4=C(C=C3)OC(C4)C)O)C(=O)C(=O)N2C5=NC6=C(S5)C=C(C=C6)F,3.1249387366083,CCCCCOc1ccc(C2C(=C(O)c3ccc4c(c3)CC(C)O4)C(=O)C(=O)N2c2nc3ccc(F)cc3s2)cc1
C(C)(C)C1(O)CN(C1)C2=CC=C(C=C2)N3C(=O)N(CC3)C=4N=C(C=CC4)C=5N(C(C)C)C=NN5,7.0,CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CC(O)(C(C)C)C4)cc3)C2=O)n1
[C@@H](C(C)C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C=3C(OC)=NN(C)C3)C=CC2,7.0,COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(C)C)n1
C[C@@H]1CCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn2C1,8.1,C[C@@H]1CCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn2C1
[C@H](CO)(C)N1C(=NN=C1)C=2N=C(NC(=O)C=3C=C4C(=CN3)CCN(CC(C)C)C4)C=CC2,8.25181,CC(C)CN1CCc2cnc(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1
CC1=NN(C(=N1)C)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC=C4)N5C=NC=N5.C(=O)(C(F)(F)F)O,1.7161110620239435,Cc1nc(C)n(-c2ccc(Nc3nccc(-c4cccc(-n5cncn5)c4)n3)cc2)n1.O=C(O)C(F)(F)F
N(C=1N2C(=NC(NC(=O)C=3C=CC=NC3)=N2)C=CC1)C4CCCCCC4.Cl,6.74473,Cl.O=C(Nc1nc2cccc(NC3CCCCCC3)n2n1)c1cccnc1
C1=CC(=C(C(=C1)Cl)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCC(=O)O)Cl,3.3010299956639813,O=C(O)CCCN1C(=O)C(=Cc2ccc(-c3c(Cl)cccc3Cl)o2)SC1=S
CC1=NN2C(=CC(NC(=O)C=3C=CC(C(C)(C)O)=NC3)=NC2=C1)C4=CC=C(OC)C=C4.C(C(O)=O)(F)(F)F,7.0,COc1ccc(-c2cc(NC(=O)c3ccc(C(C)(C)O)nc3)nc3cc(C)nn23)cc1.O=C(O)C(F)(F)F
C1CN(CCN1)C2=CC=C(C=C2)NC3=NC=C(C(=C3)N4C=NC(=N4)NC5=CC=CC=C5)F,1.7161110620239435,Fc1cnc(Nc2ccc(N3CCNCC3)cc2)cc1-n1cnc(Nc2ccccc2)n1
C[C@]12N3C=4C5=C(C6=C(C4C=7C3=CC=CC7)CNC6=O)C=8C(N5C(O1)(C[C@@H](NC)[C@H]2OC)[H])=CC=CC8,8.15827,CN[C@@H]1CC2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
O=C1N(CCN1C2=CC(F)=C(C=C2)N3CCOCC3)C=4N=C(C=CC4)C=5N(C(C)C)C=NN5,7.0,CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCOCC4)c(F)c3)C2=O)n1
CC(C(F)(F)F)N1C=NN=C1C2=NC(=CS2)NC(=O)C3=NC=C(C(=C3)N4C=C(N=C4)C5CC5)N6CCCOCC6,5.721246399047171,CC(n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCCOCC3)cn2)cs1)C(F)(F)F
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(C#N)C=CC(C(O)=O)=C5,7.80688,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4cc(C(=O)O)ccc4C#N)cc3C2=O)n1
N(C(=O)C1=CC(=CC=N1)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@H](C)CO5)N=NN6)=CC=C4,8.24413,C[C@@H]1COc2c(NC(=O)c3cc(-n4cnc(C5CC5)c4)ccn3)cccc2-c2nnnn21
CC1=CC(=NC(=N1)NCC2=CC3=C(C=C2)OCO3)NC4=CC=C(C=C4)N5CCOCC5,2.1745738822321767,Cc1cc(Nc2ccc(N3CCOCC3)cc2)nc(NCc2ccc3c(c2)OCO3)n1
N(C(=O)C1=CC(=CC=N1)N2C=C(C)N=C2)C3=NC(C=4N(C=NN4)C5CC5)=CC=C3,6.1549,Cc1cn(-c2ccnc(C(=O)Nc3cccc(-c4nncn4C4CC4)n3)c2)cn1
C1COCCN1C2=CC=C(C=C2)NC3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)NC6=CC7=C(C=C6)OCO7,2.2426799034533276,c1cc(-n2cnc3c(Nc4ccc5c(c4)OCO5)nc(Nc4ccc(N5CCOCC5)cc4)nc32)cs1
C[C@H]1N2C(=NN=C2CC1)C=3N=C(NC(=O)C4=C(OC)C=C5C(=C4)CN(C(OCC)=O)CC5)C=CC3,8.90309,CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnc5n4[C@H](C)CC5)n3)cc2C1
ClC=1C2=C(N=CN=C2NC1)N3CCC(NC(=O)C=4C(F)=CN=C(N)C4)CC3,8.80134,Nc1cc(C(=O)NC2CCN(c3ncnc4[nH]cc(Cl)c34)CC2)c(F)cn1
C(C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(C=CC2)N3C(=O)N(CC3)C4=CC=C(S(C)(=O)=O)C=C4,7.0,CC(n1cnnc1-c1cccc(N2CCN(c3ccc(S(C)(=O)=O)cc3)C2=O)n1)C(F)(F)F
C1=CC(=C(C(=C1)Cl)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)C(CC(=O)O)C(=O)O)Cl,3.0,O=C(O)CC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3c(Cl)cccc3Cl)o2)SC1=S
O=C1C=2C(CN1C(C)C)=CC=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)C2,6.25964,CC(C)N1Cc2ccc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1=O
O=C1N(C=2N=C(C=CC2)C=3N(C(C)C)C=NN3)CCN1C4=CC=C(C(=O)N5CCOCC5)C=C4,7.0,CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C(=O)N4CCOCC4)cc3)C2=O)n1
CC1=CC2=C(C=C1)N=C(S2)N3C(C(=C(C4=CC=C(C=C4)F)O)C(=O)C3=O)C5=CC=C(C=C5)Cl,2.537602002101044,Cc1ccc2nc(N3C(=O)C(=O)C(=C(O)c4ccc(F)cc4)C3c3ccc(Cl)cc3)sc2c1
[C@H](CO)(C)N1C(=NN=C1)C=2N=C(NC(=O)C=3C=C4C(=CC3F)CCN(C(=O)C5=CC=C(F)C=C5)C4)C=CC2,8.25181,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)c2ccc(F)cc2)C3)n1
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C=3C=C4C(=CN3)N=C(S4)N5CCOCC5)C=CC2,6.0,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCOCC4)nc3cn2)n1
CC1=C(C(=NO1)C)C2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC(=C(C(=C5)OC)OC)OC,1.5606830989834959,COc1cc(Nc2nc(-c3c(C)noc3C)nc3c2ncn3Cc2ccc(C(F)(F)F)cc2)cc(OC)c1OC
[C@H](CO)(C)N1C(=NN=C1)C=2N=C(NC(NC3=NC4=C(C=C3)C=CC=C4)=O)C=CC2.C(C(O)=O)(F)(F)F,7.32422,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2ccc3ccccc3n2)n1.O=C(O)C(F)(F)F
C(NC=1N=C(SC1)C=2N([C@H](C(F)(F)F)C)C=NN2)(=O)C=3C=C(C(=CN3)N4CCN(CC4)C5CC5)N6C=C(N=C6)C7CC7,8.74473,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCN(C4CC4)CC3)cn2)cs1)C(F)(F)F
C(\C=1C=2C(N(C)C1)=CC=CC2)=C\3/C=4C(NC3=O)=CC=CC4,4.08249,Cn1cc(/C=C2\C(=O)Nc3ccccc32)c2ccccc21
C(NC=1N=C(C=CC1)C=2N([C@@H](CO)C)N=NN2)(=O)C=3C=C4C(=CC3OC)CCN(C(=O)C=5C=NN(C)C5)C4,8.90309,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)c1cnn(C)c1)CC2
C(C)(C)N1C(=NN=C1)C=2N=C(C=CC2)C=3OC(=CN3)C4=CC(NC)=CC=C4,7.30103,CNc1cccc(-c2cnc(-c3cccc(-c4nncn4C(C)C)n3)o2)c1
C(C)(C)N1C(C=2N=C(C=CC2)C=3OC(=CN3)C4=C(C)C=C(C)C=C4)=NN=C1,7.30103,Cc1ccc(-c2cnc(-c3cccc(-c4nncn4C(C)C)n3)o2)c(C)c1
C(C)(C)N1C(=NN=C1)C=2N=C(NC(NC3=CC(NC(=O)C4=CC=CC=C4)=CC=N3)=O)C=CC2,7.30103,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cc(NC(=O)c3ccccc3)ccn2)n1
FC1=C(C=2OC(/C=C\3/C(=O)N(CC(O)=O)C(=S)S3)=CC2)C=CC=C1,5.52288,O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccccc3F)o2)SC1=S
CC(C)N1C=NC2=C(N=C(N=C21)NCC3=CC4=C(C=C3)OCO4)NC5=CC6=C(C=C5)OCO6,2.146240966925231,CC(C)n1cnc2c(Nc3ccc4c(c3)OCO4)nc(NCc3ccc4c(c3)OCO4)nc21
C(C)(C)N1C(=NN=C1)C=2N=C(NC(NC3=CC(C(=O)N4CCN(C)CC4)=CC=N3)=O)C=CC2,7.30103,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)N3CCN(C)CC3)ccn2)n1
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(C[C@@H](C)O5)C=NN6)=CC=C4,8.38722,Cc1cc(F)c(C(=O)Nc2cccc3c2O[C@H](C)Cn2cnnc2-3)cc1-n1cnc(C2CC2)c1
C(C)(C)N1C(C=2N=C(NC(NC3=NC4=C(C=N3)C=CC=C4)=O)C=CC2)=NN=C1.C(C(O)=O)(F)(F)F,7.18243,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ncc3ccccc3n2)n1.O=C(O)C(F)(F)F
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=NC(C=5N(N=NN5)[C@@H]6CCOC6)=CC=C4,8.25964,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnnn3[C@@H]3CCOC3)n2)cc1-n1cnc(C2CC2)c1
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@@H](CO)CO5)C=NN6)=CC=C4,8.284,Cc1cc(F)c(C(=O)Nc2cccc3c2OC[C@H](CO)n2cnnc2-3)cc1-n1cnc(C2CC2)c1
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N([C@H](C)CO5)N=NN6)=CC=C4,8.23657,Cc1cc(F)c(C(=O)Nc2cccc3c2OC[C@@H](C)n2nnnc2-3)cc1-n1cnc(C2CC2)c1
[C@@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)N4C=C(N=C4)C5CC5)C=CC2,8.25964,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnnn3[C@@H](C)CO)n2)cc1-n1cnc(C2CC2)c1
